filename,label
ir_100_eye.bmp,0
ir_100_mouth.bmp,0
ir_100_nose.bmp,0
ir_101_eye.bmp,0
ir_101_mouth.bmp,0
ir_101_nose.bmp,0
ir_102_eye.bmp,0
ir_102_mouth.bmp,0
ir_102_nose.bmp,0
ir_103_eye.bmp,0
ir_103_mouth.bmp,0
ir_103_nose.bmp,0
ir_104_eye.bmp,0
ir_104_mouth.bmp,0
ir_104_nose.bmp,0
ir_105_eye.bmp,0
ir_105_mouth.bmp,0
ir_105_nose.bmp,0
ir_106_eye.bmp,0
ir_106_mouth.bmp,0
ir_106_nose.bmp,0
ir_107_eye.bmp,0
ir_107_mouth.bmp,0
ir_107_nose.bmp,0
ir_108_eye.bmp,0
ir_108_mouth.bmp,0
ir_108_nose.bmp,0
ir_109_eye.bmp,0
ir_109_mouth.bmp,0
ir_109_nose.bmp,0
ir_110_eye.bmp,0
ir_110_mouth.bmp,0
ir_110_nose.bmp,0
ir_111_eye.bmp,0
ir_111_mouth.bmp,0
ir_111_nose.bmp,0
ir_112_eye.bmp,0
ir_112_mouth.bmp,0
ir_112_nose.bmp,0
ir_113_eye.bmp,0
ir_113_mouth.bmp,0
ir_113_nose.bmp,0
ir_114_eye.bmp,0
ir_114_mouth.bmp,0
ir_114_nose.bmp,0
ir_115_eye.bmp,0
ir_115_mouth.bmp,0
ir_115_nose.bmp,0
ir_116_eye.bmp,0
ir_116_mouth.bmp,0
ir_116_nose.bmp,0
ir_117_eye.bmp,0
ir_117_mouth.bmp,0
ir_117_nose.bmp,0
ir_118_eye.bmp,0
ir_118_mouth.bmp,0
ir_118_nose.bmp,0
ir_119_eye.bmp,0
ir_119_mouth.bmp,0
ir_119_nose.bmp,0
ir_120_eye.bmp,0
ir_120_mouth.bmp,0
ir_120_nose.bmp,0
ir_121_eye.bmp,0
ir_121_mouth.bmp,0
ir_121_nose.bmp,0
ir_122_eye.bmp,0
ir_122_mouth.bmp,0
ir_122_nose.bmp,0
ir_123_eye.bmp,0
ir_123_mouth.bmp,0
ir_123_nose.bmp,0
ir_124_eye.bmp,0
ir_124_mouth.bmp,0
ir_124_nose.bmp,0
ir_125_eye.bmp,0
ir_125_mouth.bmp,0
ir_125_nose.bmp,0
ir_126_eye.bmp,0
ir_126_mouth.bmp,0
ir_126_nose.bmp,0
ir_127_eye.bmp,0
ir_127_mouth.bmp,0
ir_127_nose.bmp,0
ir_128_eye.bmp,0
ir_128_mouth.bmp,0
